episode,episode_reward,avg_total_q,avg_total_w,switches,collisions_sum,arrivals_sum
446,-947.2999999999969,1.1733333333333333,5.976666666666667,200,0,240
447,-838.4499999999978,1.075,4.69,190,0,241
448,-1019.5499999999979,1.2683333333333333,6.073333333333333,212,0,239
449,-902.099999999998,1.1366666666666667,5.403333333333333,178,0,242
450,-1178.3499999999992,1.43,7.49,210,0,241
451,-1154.9999999999989,1.4133333333333333,7.151666666666666,215,0,241
452,-1021.5499999999981,1.2766666666666666,5.941666666666666,215,0,240
453,-1140.55,1.3866666666666667,7.2683333333333335,203,0,240
454,-1251.6999999999994,1.5166666666666666,7.865,234,0,241
455,-874.5499999999979,1.1083333333333334,5.153333333333333,176,0,241
456,-856.5499999999979,1.1016666666666666,4.665,184,0,242
457,-743.8499999999992,0.965,4.185,184,0,240
458,-1006.6499999999984,1.2516666666666667,6.055,232,0,240
459,-1031.1499999999983,1.2883333333333333,5.995,236,0,242
460,-882.7999999999975,1.1266666666666667,4.97,155,0,242
461,-1096.1499999999992,1.335,7.093333333333334,169,0,243
462,-939.9999999999982,1.1916666666666667,5.34,197,0,244
463,-814.9999999999985,1.0483333333333333,4.578333333333333,166,0,241
464,-1013.8999999999984,1.275,5.783333333333333,189,0,244
465,-2023.9000000000008,2.1133333333333333,19.331666666666667,180,0,245
466,-876.3999999999978,1.1233333333333333,4.836666666666667,181,0,242
467,-749.749999999999,0.9866666666666667,3.9183333333333334,171,0,244
468,-1245.9500000000003,1.5133333333333334,7.761666666666667,184,0,240
469,-876.3999999999978,1.1233333333333333,4.836666666666667,162,0,242
470,-731.0999999999989,0.9716666666666667,3.6333333333333333,148,0,242
471,-810.6999999999979,1.0466666666666666,4.51,160,0,244
472,-731.0999999999989,0.9716666666666667,3.6333333333333333,157,0,242
473,-972.4999999999973,1.2366666666666666,5.276666666666666,164,0,240
474,-876.3999999999978,1.1233333333333333,4.836666666666667,167,0,242
475,-961.1999999999981,1.21,5.595,160,0,243
476,-851.7499999999982,1.085,4.948333333333333,159,0,244
477,-811.0499999999987,1.05,4.405,156,0,240
478,-978.6999999999981,1.225,5.806666666666667,199,0,242
479,-1036.1999999999987,1.2816666666666667,6.386666666666667,175,0,244
480,-1005.5999999999985,1.235,6.425,193,0,237
481,-1135.0499999999986,1.3716666666666666,7.43,223,0,237
482,-950.4499999999986,1.18,5.875,191,0,236
483,-951.1499999999987,1.185,5.778333333333333,185,0,236
484,-1037.5499999999986,1.26,6.881666666666667,215,0,238
485,-885.7999999999981,1.0966666666666667,5.751666666666667,185,0,237
486,-991.099999999998,1.2166666666666666,6.371666666666667,196,0,237
487,-857.0999999999982,1.0883333333333334,4.965,209,0,237
488,-959.9999999999985,1.205,5.5616666666666665,252,0,235
489,-911.099999999998,1.1283333333333334,5.773333333333333,236,0,236
490,-976.5999999999989,1.2033333333333334,6.211666666666667,213,0,239
491,-686.8499999999979,0.89,4.1,156,0,237
492,-1042.6499999999985,1.295,6.181666666666667,244,0,238
493,-618.5999999999981,0.82,3.4166666666666665,261,0,238
494,-842.8499999999987,1.085,4.591666666666667,182,0,238
495,-820.649999999998,1.0466666666666666,4.708333333333333,256,0,236
496,-1014.4499999999975,1.1983333333333333,7.488333333333333,273,0,236
497,-857.9499999999989,1.0883333333333334,4.991666666666666,217,0,236
498,-697.7499999999986,0.9083333333333333,3.953333333333333,271,0,237
499,-842.0499999999982,1.0516666666666667,5.305,327,0,238
500,-960.3999999999975,1.2,5.77,190,0,238
501,-751.6999999999972,0.97,4.343333333333334,187,0,238
502,-618.449999999998,0.8383333333333334,3.06,178,0,237
503,-785.3499999999975,1.02,4.276666666666666,192,0,239
504,-1052.3999999999983,1.2766666666666666,6.963333333333333,225,0,236
505,-902.6499999999977,1.145,5.185,177,0,238
506,-835.5999999999979,1.055,5.11,165,0,238
507,-1007.5999999999976,1.255,5.995,261,0,239
508,-528.2999999999995,0.7233333333333334,2.7666666666666666,196,0,238
509,-547.4999999999995,0.735,3.1666666666666665,235,0,238
510,-786.6999999999987,1.0133333333333334,4.401666666666666,284,0,239
511,-909.3999999999972,1.1166666666666667,6.101666666666667,177,0,239
512,-834.2999999999978,1.0766666666666667,4.508333333333334,221,0,239
513,-841.399999999999,1.0566666666666666,5.225,217,0,239
514,-832.0999999999981,0.995,6.415,233,0,239
515,-1170.4499999999987,1.4166666666666667,7.488333333333333,309,0,236
516,-1512.3999999999996,1.7233333333333334,11.601666666666667,248,0,239
517,-950.899999999998,1.18,5.923333333333333,196,0,238
518,-849.6999999999972,1.08,4.97,159,0,238
519,-1055.2999999999997,1.2866666666666666,6.8533333333333335,207,0,238
520,-1064.1000000000001,1.3316666666666668,6.066666666666666,247,0,244
521,-1134.0000000000002,1.3766666666666667,7.358333333333333,276,0,245
522,-1148.3500000000001,1.4166666666666667,6.866666666666666,242,0,245
523,-1206.1499999999996,1.475,7.361666666666666,252,0,244
524,-1030.2999999999993,1.2916666666666667,5.92,230,0,244
525,-1324.4000000000012,1.57,9.043333333333333,272,0,244
526,-963.9499999999982,1.2116666666666667,5.608333333333333,250,0,244
527,-1413.2499999999998,1.6933333333333334,9.045,267,0,244
528,-1076.3999999999992,1.3266666666666667,6.626666666666667,226,0,244
529,-1200.7500000000007,1.465,7.41,303,0,243
530,-1256.2999999999988,1.51,8.213333333333333,271,0,244
531,-996.7999999999969,1.2633333333333334,5.483333333333333,215,0,244
532,-1182.1499999999987,1.46,6.941666666666666,234,0,244
533,-1182.1499999999987,1.46,6.941666666666666,264,0,244
534,-1084.7499999999989,1.34,6.555,301,0,244
535,-1172.4000000000015,1.3716666666666666,8.776666666666667,213,0,244
536,-1105.3499999999992,1.375,6.421666666666667,221,0,244
537,-1189.799999999999,1.4683333333333333,6.996666666666667,242,0,244
538,-985.4999999999976,1.2333333333333334,5.818333333333333,259,0,245
539,-913.2499999999975,1.1583333333333334,5.218333333333334,231,0,244
540,-1929.350000000004,1.93,20.623333333333335,190,0,241
541,-1203.0500000000002,1.4516666666666667,7.833333333333333,261,0,241
542,-1062.1999999999994,1.2883333333333333,7.081666666666667,233,0,243
543,-1472.1499999999999,1.73,10.078333333333333,253,0,238
544,-1436.550000000002,1.63,11.326666666666666,209,0,241
545,-1675.2000000000014,1.875,13.408333333333333,223,0,239
546,-1093.1500000000003,1.3283333333333334,7.121666666666667,241,0,242
547,-1053.5999999999997,1.2833333333333334,6.915,241,0,243
548,-1145.450000000001,1.3883333333333334,7.455,247,0,242
549,-1321.75,1.5583333333333333,9.218333333333334,219,0,240
550,-1110.9499999999998,1.3433333333333333,7.371666666666667,210,0,240
551,-1480.0000000000002,1.735,10.256666666666666,262,0,242
552,-1489.4000000000005,1.7666666666666666,9.798333333333334,254,0,241
553,-997.1499999999988,1.2333333333333334,6.206666666666667,204,0,239
554,-997.1499999999988,1.2333333333333334,6.206666666666667,191,0,239
555,-1001.1999999999995,1.2233333333333334,6.538333333333333,216,0,237
556,-1067.8000000000004,1.2866666666666666,7.293333333333333,202,0,240
557,-1168.8500000000004,1.395,8.091666666666667,211,0,240
558,-1051.9499999999994,1.3066666666666666,6.266666666666667,215,0,241
559,-997.1499999999988,1.2333333333333334,6.206666666666667,189,0,239
560,-1119.7499999999989,1.3966666666666667,6.408333333333333,217,0,242
561,-1169.4500000000019,1.4283333333333332,7.216666666666667,336,0,243
562,-1397.550000000005,1.6933333333333334,8.5,266,0,243
563,-792.8499999999984,1.04,4.0,222,0,241
564,-927.5499999999992,1.175,5.25,302,0,241
565,-1138.2499999999989,1.3866666666666667,7.246666666666667,265,0,243
566,-1239.9999999999993,1.5116666666666667,7.63,232,0,244
567,-1217.4000000000003,1.51,6.891666666666667,227,0,241
568,-1058.299999999998,1.3066666666666666,6.46,298,0,242
569,-966.5999999999982,1.2016666666666667,5.951666666666667,238,0,241
570,-1264.750000000004,1.4983333333333333,8.741666666666667,289,0,242
571,-1216.5999999999997,1.5166666666666666,6.685,317,0,241
572,-1389.8000000000006,1.6733333333333333,8.701666666666666,336,0,243
573,-1171.200000000001,1.4333333333333333,7.183333333333334,300,0,242
574,-969.9999999999986,1.2266666666666666,5.465,229,0,241
575,-1169.050000000002,1.4466666666666668,6.843333333333334,246,0,243
576,-1305.3000000000027,1.61,7.433333333333334,247,0,242
577,-1255.5500000000013,1.5233333333333334,7.865,264,0,242
578,-1356.4500000000016,1.6516666666666666,8.116666666666667,274,0,241
579,-1179.750000000001,1.44,7.358333333333333,239,0,242
580,-986.7999999999985,1.2216666666666667,6.1033333333333335,229,0,240
581,-1132.9999999999986,1.3733333333333333,7.336666666666667,258,0,240
582,-1113.749999999999,1.3566666666666667,7.083333333333333,257,0,239
583,-981.8999999999983,1.225,5.88,234,0,240
584,-923.8499999999999,1.1333333333333333,6.135,231,0,240
585,-973.199999999998,1.2166666666666666,5.758333333333334,211,0,239
586,-1139.0499999999977,1.365,7.718333333333334,242,0,240
587,-968.8999999999982,1.22,5.558333333333334,219,0,241
588,-1006.8999999999984,1.2566666666666666,5.933333333333334,241,0,240
589,-923.2499999999984,1.1766666666666667,5.085,203,0,240
590,-1112.7499999999995,1.3416666666666666,7.421666666666667,240,0,240
591,-871.7999999999986,1.0883333333333334,5.48,199,0,240
592,-863.0499999999987,1.0966666666666667,4.998333333333333,225,0,240
593,-992.9999999999983,1.2266666666666666,6.17,253,0,240
594,-923.8999999999984,1.1566666666666667,5.556666666666667,249,0,240
595,-931.2999999999982,1.185,5.153333333333333,218,0,240
596,-893.5499999999985,1.1466666666666667,4.805,229,0,240
597,-893.2499999999984,1.1466666666666667,4.805,226,0,240
598,-853.8499999999987,1.1033333333333333,4.5216666666666665,224,0,240
599,-902.0999999999984,1.1516666666666666,4.98,211,0,240
